Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	IFNG
GO_Biological_Process_2018	establishment of mitotic spindle localization (GO:0040001)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	HTT
GO_Biological_Process_2018	regulation of epithelial cell differentiation (GO:0030856)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	IFNG
GO_Biological_Process_2018	DNA methylation (GO:0006306)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	ATF7IP
GO_Biological_Process_2018	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	PRKCA
GO_Biological_Process_2018	cell-substrate adherens junction assembly (GO:0007045)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	LAMA5
GO_Biological_Process_2018	regulation of dendrite extension (GO:1903859)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	NEDD4L
GO_Biological_Process_2018	regulation of dephosphorylation (GO:0035303)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	SMG6
GO_Biological_Process_2018	regulation of smooth muscle cell migration (GO:0014910)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	NRP1
GO_Biological_Process_2018	positive regulation of metabolic process (GO:0009893)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	ABL2
GO_Biological_Process_2018	focal adhesion assembly (GO:0048041)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	LAMA5
GO_Biological_Process_2018	viral life cycle (GO:0019058)	2/107	7.146171e-02	1.585232e-01	0	0	4.717381e+00	1.244725e+01	RANBP2;NEDD4L
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	2/109	7.378875e-02	1.612812e-01	0	0	4.628738e+00	1.206503e+01	MYC;IFT57
GO_Biological_Process_2018	Wnt signaling pathway (GO:0016055)	2/109	7.378875e-02	1.612812e-01	0	0	4.628738e+00	1.206503e+01	CSNK1A1;MYC
GO_Biological_Process_2018	negative regulation of cytokine production (GO:0001818)	2/110	7.496141e-02	1.612812e-01	0	0	4.585648e+00	1.188041e+01	IFNG;IKBKE
GO_Biological_Process_2018	histone deubiquitination (GO:0016578)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	USP36
GO_Biological_Process_2018	positive regulation of excitatory postsynaptic potential (GO:2000463)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	NRXN1
GO_Biological_Process_2018	regulation of platelet activation (GO:0010543)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	PRKCA
GO_Biological_Process_2018	positive regulation of phospholipase activity (GO:0010518)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	ABL2
GO_Biological_Process_2018	vesicle transport along microtubule (GO:0047496)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	HTT
GO_Biological_Process_2018	DNA double-strand break processing (GO:0000729)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	UBE2N
GO_Biological_Process_2018	positive regulation of mononuclear cell migration (GO:0071677)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	CCL1
GO_Biological_Process_2018	Rac protein signal transduction (GO:0016601)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	WASF1
GO_Biological_Process_2018	positive regulation of oxidoreductase activity (GO:0051353)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	ABL2
GO_Biological_Process_2018	positive regulation of adherens junction organization (GO:1903393)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	NRP1
GO_Biological_Process_2018	positive regulation of lipid storage (GO:0010884)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	IKBKE
GO_Biological_Process_2018	positive regulation of transcription regulatory region DNA binding (GO:2000679)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	IFNG
GO_Biological_Process_2018	response to interferon-beta (GO:0035456)	1/19	7.512348e-02	1.612812e-01	0	0	1.364883e+01	3.533167e+01	IKBKE
GO_Biological_Process_2018	positive regulation of kinase activity (GO:0033674)	2/113	7.851509e-02	1.651111e-01	0	0	4.461036e+00	1.135095e+01	VAC14;ERBB4
GO_Biological_Process_2018	proteoglycan metabolic process (GO:0006029)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	FAM20B
GO_Biological_Process_2018	covalent chromatin modification (GO:0016569)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	HLCS
GO_Biological_Process_2018	ureteric bud morphogenesis (GO:0060675)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	MYC
GO_Biological_Process_2018	regulation of regulatory T cell differentiation (GO:0045589)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	IFNG
GO_Biological_Process_2018	telomere maintenance via telomerase (GO:0007004)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	SMG6
GO_Biological_Process_2018	vesicle cytoskeletal trafficking (GO:0099518)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	HTT
GO_Biological_Process_2018	purine nucleotide metabolic process (GO:0006163)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	FHIT
GO_Biological_Process_2018	regulation of calcium ion transmembrane transport (GO:1903169)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	FYN
GO_Biological_Process_2018	axon extension (GO:0048675)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	NRP1
GO_Biological_Process_2018	branching involved in ureteric bud morphogenesis (GO:0001658)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	MYC
GO_Biological_Process_2018	regulation of transport (GO:0051049)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	NRP1
GO_Biological_Process_2018	mitochondrial RNA metabolic process (GO:0000959)	1/20	7.891908e-02	1.651111e-01	0	0	1.292982e+01	3.283312e+01	FOXO3
GO_Biological_Process_2018	protein modification by small protein conjugation (GO:0032446)	4/398	8.089897e-02	1.689221e-01	0	0	2.541195e+00	6.389972e+00	RANBP2;FBXW7;UBE2N;NEDD4L
GO_Biological_Process_2018	RNA-dependent DNA biosynthetic process (GO:0006278)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	SMG6
GO_Biological_Process_2018	regulation of interleukin-17 production (GO:0032660)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	IFNG
GO_Biological_Process_2018	energy reserve metabolic process (GO:0006112)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	MYC
GO_Biological_Process_2018	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	ATP1B1
GO_Biological_Process_2018	protein-DNA complex disassembly (GO:0032986)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	MYC
GO_Biological_Process_2018	establishment of spindle orientation (GO:0051294)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	HTT
GO_Biological_Process_2018	histone ubiquitination (GO:0016574)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	UBE2N
GO_Biological_Process_2018	negative regulation of ion transmembrane transporter activity (GO:0032413)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	NEDD4L
GO_Biological_Process_2018	negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	NR2F2
GO_Biological_Process_2018	regulation of cardiac muscle hypertrophy (GO:0010611)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	PRKCA
GO_Biological_Process_2018	ERK1 and ERK2 cascade (GO:0070371)	1/21	8.269928e-02	1.690424e-01	0	0	1.228272e+01	3.061521e+01	MYC
GO_Biological_Process_2018	RNA export from nucleus (GO:0006405)	2/119	8.577722e-02	1.708468e-01	0	0	4.230983e+00	1.039130e+01	RANBP2;SMG6
GO_Biological_Process_2018	regulation of neuron projection development (GO:0010975)	2/119	8.577722e-02	1.708468e-01	0	0	4.230983e+00	1.039130e+01	PAK1;ABL2
GO_Biological_Process_2018	regulation of calcium ion transport into cytosol (GO:0010522)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	FYN
GO_Biological_Process_2018	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	IFNG
GO_Biological_Process_2018	regulation of calcium ion import (GO:0090279)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	FYN
GO_Biological_Process_2018	beta-catenin destruction complex disassembly (GO:1904886)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	CSNK1A1
GO_Biological_Process_2018	regulation of membrane protein ectodomain proteolysis (GO:0051043)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	IFNG
GO_Biological_Process_2018	negative regulation of protein polymerization (GO:0032272)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	TBCD
GO_Biological_Process_2018	regulation of ERBB signaling pathway (GO:1901184)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	ERBB4
GO_Biological_Process_2018	positive regulation of protein targeting to membrane (GO:0090314)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	FYN
GO_Biological_Process_2018	protein complex localization (GO:0031503)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	IFT57
GO_Biological_Process_2018	positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	FBXW7
GO_Biological_Process_2018	outflow tract septum morphogenesis (GO:0003148)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	NRP1
GO_Biological_Process_2018	regulation of monocyte chemotaxis (GO:0090025)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	CCL1
GO_Biological_Process_2018	positive regulation of phosphatase activity (GO:0010922)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	IFNG
GO_Biological_Process_2018	positive regulation of erythrocyte differentiation (GO:0045648)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	FOXO3
GO_Biological_Process_2018	NLS-bearing protein import into nucleus (GO:0006607)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	RANBP2
GO_Biological_Process_2018	negative regulation of sprouting angiogenesis (GO:1903671)	1/22	8.646416e-02	1.708468e-01	0	0	1.169724e+01	2.863513e+01	MEOX2
GO_Biological_Process_2018	Golgi organization (GO:0007030)	2/121	8.824188e-02	1.740371e-01	0	0	4.159454e+00	1.009780e+01	CSNK1A1;HTT
GO_Biological_Process_2018	protein deubiquitination (GO:0016579)	3/257	8.886759e-02	1.746256e-01	0	0	2.939898e+00	7.116341e+00	USP36;PSMA6;MYC
GO_Biological_Process_2018	positive regulation of programmed cell death (GO:0043068)	3/257	8.886759e-02	1.746256e-01	0	0	2.939898e+00	7.116341e+00	HTT;FOXO3;KNG1
GO_Biological_Process_2018	regulation of telomere capping (GO:1904353)	1/23	9.021377e-02	1.749437e-01	0	0	1.116498e+01	2.685818e+01	SMG6
GO_Biological_Process_2018	positive regulation of ion transmembrane transporter activity (GO:0032414)	1/23	9.021377e-02	1.749437e-01	0	0	1.116498e+01	2.685818e+01	ATP1B1
GO_Biological_Process_2018	positive regulation of monooxygenase activity (GO:0032770)	1/23	9.021377e-02	1.749437e-01	0	0	1.116498e+01	2.685818e+01	IFNG
GO_Biological_Process_2018	positive regulation of cell junction assembly (GO:1901890)	1/23	9.021377e-02	1.749437e-01	0	0	1.116498e+01	2.685818e+01	NRP1
GO_Biological_Process_2018	membrane assembly (GO:0071709)	1/23	9.021377e-02	1.749437e-01	0	0	1.116498e+01	2.685818e+01	NRXN1
GO_Biological_Process_2018	peroxisome organization (GO:0007031)	1/23	9.021377e-02	1.749437e-01	0	0	1.116498e+01	2.685818e+01	PEX14
GO_Biological_Process_2018	regulation of ion homeostasis (GO:2000021)	1/23	9.021377e-02	1.749437e-01	0	0	1.116498e+01	2.685818e+01	NEDD4L
GO_Biological_Process_2018	cellular calcium ion homeostasis (GO:0006874)	2/123	9.072765e-02	1.749437e-01	0	0	4.090289e+00	9.816257e+00	CCL1;ATP1B1
GO_Biological_Process_2018	negative regulation of macromolecule metabolic process (GO:0010605)	2/124	9.197831e-02	1.749437e-01	0	0	4.056557e+00	9.679768e+00	IFNG;REL
GO_Biological_Process_2018	protein modification by small protein removal (GO:0070646)	3/261	9.205051e-02	1.749437e-01	0	0	2.893730e+00	6.902755e+00	USP36;PSMA6;MYC
GO_Biological_Process_2018	endocytosis (GO:0006897)	3/263	9.365973e-02	1.749437e-01	0	0	2.871178e+00	6.799200e+00	CSNK1A1;TMEM108;WASF1
GO_Biological_Process_2018	eosinophil migration (GO:0072677)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	CCL1
GO_Biological_Process_2018	positive regulation of microtubule polymerization (GO:0031116)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	PAK1
GO_Biological_Process_2018	dendritic spine organization (GO:0097061)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	FYN
GO_Biological_Process_2018	positive regulation of immune effector process (GO:0002699)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	IFNG
GO_Biological_Process_2018	receptor clustering (GO:0043113)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	NRXN1
GO_Biological_Process_2018	proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	PSMA6
GO_Biological_Process_2018	negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	NR2F2
GO_Biological_Process_2018	regulation of epidermal growth factor-activated receptor activity (GO:0007176)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	FBXW7
GO_Biological_Process_2018	positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	PAK1
GO_Biological_Process_2018	positive regulation of endopeptidase activity (GO:0010950)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	FYN
GO_Biological_Process_2018	eosinophil chemotaxis (GO:0048245)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	CCL1
GO_Biological_Process_2018	mRNA splice site selection (GO:0006376)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	YTHDC1
GO_Biological_Process_2018	mammary gland development (GO:0030879)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	ERBB4
GO_Biological_Process_2018	regulation of transmembrane transport (GO:0034762)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	NEDD4L
GO_Biological_Process_2018	proteoglycan biosynthetic process (GO:0030166)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	FAM20B
GO_Biological_Process_2018	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	FHIT
GO_Biological_Process_2018	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	UBE2N
GO_Biological_Process_2018	regulation of cell cycle G1/S phase transition (GO:1902806)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	FBXW7
GO_Biological_Process_2018	regulation of cellular senescence (GO:2000772)	1/24	9.394819e-02	1.749437e-01	0	0	1.067901e+01	2.525599e+01	MAP3K3
GO_Biological_Process_2018	positive regulation of protein kinase B signaling (GO:0051897)	2/127	9.576057e-02	1.775318e-01	0	0	3.958600e+00	9.286496e+00	ERBB4;FYN
GO_Biological_Process_2018	regulation of mRNA stability (GO:0043488)	2/128	9.703123e-02	1.775318e-01	0	0	3.926984e+00	9.160564e+00	PSMA6;PRKCA
GO_Biological_Process_2018	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	NRP1
GO_Biological_Process_2018	negative regulation of wound healing (GO:0061045)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	KNG1
GO_Biological_Process_2018	protein import into nucleus, translocation (GO:0000060)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	IFNG
GO_Biological_Process_2018	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	UBE2N
GO_Biological_Process_2018	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	FBXW7
GO_Biological_Process_2018	potassium ion homeostasis (GO:0055075)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	ATP1B1
GO_Biological_Process_2018	positive regulation of interleukin-12 production (GO:0032735)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	IFNG
GO_Biological_Process_2018	response to amyloid-beta (GO:1904645)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	FYN
GO_Biological_Process_2018	positive regulation of filopodium assembly (GO:0051491)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	NRP1
GO_Biological_Process_2018	positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	IFNG
GO_Biological_Process_2018	positive regulation of nitric oxide metabolic process (GO:1904407)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	IFNG
GO_Biological_Process_2018	negative regulation of cellular protein localization (GO:1903828)	1/25	9.766746e-02	1.775318e-01	0	0	1.023354e+01	2.380512e+01	NEDD4L
GO_Biological_Process_2018	regulation of macromolecule metabolic process (GO:0060255)	2/129	9.830674e-02	1.783899e-01	0	0	3.895866e+00	9.037095e+00	MYC;ATP1B1
GO_Biological_Process_2018	apoptotic cell clearance (GO:0043277)	1/26	1.013716e-01	1.820935e-01	0	0	9.823704e+00	2.248608e+01	MEGF10
GO_Biological_Process_2018	positive regulation of synapse assembly (GO:0051965)	1/26	1.013716e-01	1.820935e-01	0	0	9.823704e+00	2.248608e+01	NRXN1
GO_Biological_Process_2018	response to growth factor (GO:0070848)	1/26	1.013716e-01	1.820935e-01	0	0	9.823704e+00	2.248608e+01	MYC
GO_Biological_Process_2018	response to gamma radiation (GO:0010332)	1/26	1.013716e-01	1.820935e-01	0	0	9.823704e+00	2.248608e+01	MYC
GO_Biological_Process_2018	regulation of T cell receptor signaling pathway (GO:0050856)	1/26	1.013716e-01	1.820935e-01	0	0	9.823704e+00	2.248608e+01	UBASH3A
GO_Biological_Process_2018	RNA biosynthetic process (GO:0032774)	1/26	1.013716e-01	1.820935e-01	0	0	9.823704e+00	2.248608e+01	TCF4
GO_Biological_Process_2018	cellular response to hypoxia (GO:0071456)	2/132	1.021618e-01	1.832044e-01	0	0	3.805385e+00	8.680835e+00	PSMA6;MYC
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	2/133	1.034561e-01	1.849833e-01	0	0	3.776145e+00	8.566594e+00	PAK1;FYN
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway (GO:0038094)	2/134	1.047549e-01	1.849833e-01	0	0	3.747348e+00	8.454512e+00	PAK1;FYN
GO_Biological_Process_2018	telomere maintenance via telomere lengthening (GO:0010833)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	SMG6
GO_Biological_Process_2018	regulation of cilium assembly (GO:1902017)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	HTT
GO_Biological_Process_2018	negative regulation of smooth muscle cell proliferation (GO:0048662)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	IFNG
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	TNFRSF1A
GO_Biological_Process_2018	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	TBCD
GO_Biological_Process_2018	positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	NRP1
GO_Biological_Process_2018	regulation of protein targeting to membrane (GO:0090313)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	FYN
GO_Biological_Process_2018	negative regulation of myeloid leukocyte differentiation (GO:0002762)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	MYC
GO_Biological_Process_2018	regulation of protein localization to cell surface (GO:2000008)	1/27	1.050608e-01	1.849833e-01	0	0	9.445394e+00	2.128251e+01	NEDD4L
GO_Biological_Process_2018	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	2/135	1.060583e-01	1.864320e-01	0	0	3.718985e+00	8.344534e+00	PAK1;FYN
GO_Biological_Process_2018	cardiac muscle cell action potential involved in contraction (GO:0086002)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	NEDD4L
GO_Biological_Process_2018	negative regulation of proteasomal protein catabolic process (GO:1901799)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	FHIT
GO_Biological_Process_2018	positive regulation of calcium-mediated signaling (GO:0050850)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	HTT
GO_Biological_Process_2018	regulation of mRNA processing (GO:0050684)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	YTHDC1
GO_Biological_Process_2018	positive regulation of sprouting angiogenesis (GO:1903672)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	MAP3K3
GO_Biological_Process_2018	regulation of defense response to virus by virus (GO:0050690)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	FYN
GO_Biological_Process_2018	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	UBE2N
GO_Biological_Process_2018	positive regulation of protein tyrosine kinase activity (GO:0061098)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	FBXW7
GO_Biological_Process_2018	positive regulation of fibroblast proliferation (GO:0048146)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	MYC
GO_Biological_Process_2018	bicellular tight junction assembly (GO:0070830)	1/28	1.087350e-01	1.880393e-01	0	0	9.095107e+00	2.018060e+01	TBCD
GO_Biological_Process_2018	regulation of macrophage derived foam cell differentiation (GO:0010743)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	PRKCH
GO_Biological_Process_2018	regulation of keratinocyte differentiation (GO:0045616)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	PRKCH
GO_Biological_Process_2018	TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	IKBKE
GO_Biological_Process_2018	cardiac muscle cell action potential (GO:0086001)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	ATP1B1
GO_Biological_Process_2018	positive regulation of myeloid cell differentiation (GO:0045639)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	FOXO3
GO_Biological_Process_2018	positive regulation of histone modification (GO:0031058)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	UBE2N
GO_Biological_Process_2018	negative regulation of Notch signaling pathway (GO:0045746)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	FBXW7
GO_Biological_Process_2018	positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	FBXW7
GO_Biological_Process_2018	semaphorin-plexin signaling pathway (GO:0071526)	1/29	1.123943e-01	1.915731e-01	0	0	8.769841e+00	1.916861e+01	NRP1
GO_Biological_Process_2018	response to lipid (GO:0033993)	2/140	1.126405e-01	1.916865e-01	0	0	3.583333e+00	7.824401e+00	TNFRSF14;TNFRSF1A
GO_Biological_Process_2018	modification-dependent protein catabolic process (GO:0019941)	2/141	1.139697e-01	1.919587e-01	0	0	3.557374e+00	7.725987e+00	RANBP2;NEDD4L
GO_Biological_Process_2018	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	2/142	1.153029e-01	1.919587e-01	0	0	3.531786e+00	7.629337e+00	DSCAM;CD200
GO_Biological_Process_2018	ion transport (GO:0006811)	3/289	1.156058e-01	1.919587e-01	0	0	2.606710e+00	5.624157e+00	NEDD4L;ATP1B1;RAF1
GO_Biological_Process_2018	positive regulation of cation channel activity (GO:2001259)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	HTT
GO_Biological_Process_2018	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	PAK1
GO_Biological_Process_2018	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	MYC
GO_Biological_Process_2018	negative regulation of endothelial cell proliferation (GO:0001937)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	NR2F2
GO_Biological_Process_2018	beta-catenin-TCF complex assembly (GO:1904837)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	MYC
GO_Biological_Process_2018	positive regulation of phospholipase C activity (GO:0010863)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	ABL2
GO_Biological_Process_2018	cellular response to drug (GO:0035690)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	MYC
GO_Biological_Process_2018	artery morphogenesis (GO:0048844)	1/30	1.160388e-01	1.919587e-01	0	0	8.467007e+00	1.823650e+01	NRP1
